source,system,sentence_id,text,subject,predicate,object,category,is_conflicting,is_ambiguous,confidence,competitor_count,provenance
product_domain,slde_aft_prob_kb,Zenbyte Tablet Plus 45,,Zenbyte Tablet Plus 45,has_screen_size_inch,11.0,correct_extraction,False,False,0.9901,0,"[""structured_row:Zenbyte Tablet Plus 45"", ""Zenbyte Tablet Plus 45 is manufactured by Zenbyte. It is a tablet device. The display measures 11.0 inches. Comes with 12GB of RAM. Offers 256GB of internal "
product_domain,slde_aft_prob_kb,Zenbyte Tablet Plus 45,,Zenbyte Tablet Plus 45,has_ram_gb,12,correct_extraction,False,False,0.9901,0,"[""structured_row:Zenbyte Tablet Plus 45"", ""Zenbyte Tablet Plus 45 is manufactured by Zenbyte. It is a tablet device. The display measures 11.0 inches. Comes with 12GB of RAM. Offers 256GB of internal "
product_domain,slde_aft_prob_kb,Zenbyte Tablet Plus 45,,Zenbyte Tablet Plus 45,has_storage_gb,256,correct_extraction,False,False,0.9901,0,"[""structured_row:Zenbyte Tablet Plus 45"", ""Zenbyte Tablet Plus 45 is manufactured by Zenbyte. It is a tablet device. The display measures 11.0 inches. Comes with 12GB of RAM. Offers 256GB of internal "
product_domain,slde_aft_prob_kb,Zenbyte Tablet Plus 45,,Zenbyte Tablet Plus 45,has_battery_life_hours,24,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Tablet Plus 45""]"
product_domain,slde_aft_prob_kb,Zenbyte Tablet Plus 45,,Zenbyte Tablet Plus 45,has_weight_kg,1.2,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Tablet Plus 45""]"
product_domain,slde_aft_prob_kb,Zenbyte Tablet Plus 45,,Zenbyte Tablet Plus 45,has_color,green,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Tablet Plus 45""]"
product_domain,slde_aft_prob_kb,Zenbyte Tablet Plus 45,,Zenbyte Tablet Plus 45,made_of_material,carbon fiber,correct_extraction,False,False,0.9901,0,"[""structured_row:Zenbyte Tablet Plus 45"", ""Zenbyte Tablet Plus 45 is manufactured by Zenbyte. It is a tablet device. The display measures 11.0 inches. Comes with 12GB of RAM. Offers 256GB of internal "
product_domain,slde_aft_prob_kb,Zenbyte Tablet Plus 45,,Zenbyte Tablet Plus 45,target_market_region,US,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Tablet Plus 45""]"
product_domain,slde_aft_prob_kb,Zenbyte Tablet Plus 45,,Zenbyte Tablet Plus 45,supports_fast_charging,no,correct_extraction,False,False,0.9901,0,"[""structured_row:Zenbyte Tablet Plus 45"", ""Zenbyte Tablet Plus 45 is manufactured by Zenbyte. It is a tablet device. The display measures 11.0 inches. Comes with 12GB of RAM. Offers 256GB of internal "
product_domain,slde_aft_prob_kb,Zenbyte Tablet Plus 45,,Zenbyte Tablet Plus 45,has_noise_cancellation,no,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Tablet Plus 45""]"
product_domain,slde_aft_prob_kb,NeoTech Laptop Air 47,,NeoTech Laptop Air 47,manufactured_by,NeoTech,correct_extraction,False,False,0.9733,0,"[""structured_row:NeoTech Laptop Air 47"", ""NeoTech Laptop Air 47 is manufactured by NeoTech. It is a laptop device. Priced at 249 USD. Comes with 6GB of RAM. Weighs approximately 1.8kg. Built with carb"
product_domain,slde_aft_prob_kb,NeoTech Laptop Air 47,,NeoTech Laptop Air 47,belongs_to_category,laptop,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:NeoTech Laptop Air 47""]"
product_domain,slde_aft_prob_kb,NeoTech Laptop Air 47,,NeoTech Laptop Air 47,has_price_usd,249,correct_extraction,False,False,0.9733,0,"[""structured_row:NeoTech Laptop Air 47"", ""NeoTech Laptop Air 47 is manufactured by NeoTech. It is a laptop device. Priced at 249 USD. Comes with 6GB of RAM. Weighs approximately 1.8kg. Built with carb"
product_domain,slde_aft_prob_kb,NeoTech Laptop Air 47,,NeoTech Laptop Air 47,has_screen_size_inch,13.3,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:NeoTech Laptop Air 47""]"
product_domain,slde_aft_prob_kb,NeoTech Laptop Air 47,,NeoTech Laptop Air 47,has_ram_gb,6,correct_extraction,False,False,0.9733,0,"[""structured_row:NeoTech Laptop Air 47"", ""NeoTech Laptop Air 47 is manufactured by NeoTech. It is a laptop device. Priced at 249 USD. Comes with 6GB of RAM. Weighs approximately 1.8kg. Built with carb"
product_domain,slde_aft_prob_kb,NeoTech Laptop Air 47,,NeoTech Laptop Air 47,has_storage_gb,128,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:NeoTech Laptop Air 47""]"
product_domain,slde_aft_prob_kb,NeoTech Laptop Air 47,,NeoTech Laptop Air 47,has_battery_life_hours,12,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:NeoTech Laptop Air 47""]"
product_domain,slde_aft_prob_kb,NeoTech Laptop Air 47,,NeoTech Laptop Air 47,has_weight_kg,1.8,correct_extraction,False,False,0.9733,0,"[""structured_row:NeoTech Laptop Air 47"", ""NeoTech Laptop Air 47 is manufactured by NeoTech. It is a laptop device. Priced at 249 USD. Comes with 6GB of RAM. Weighs approximately 1.8kg. Built with carb"
product_domain,slde_aft_prob_kb,NeoTech Laptop Air 47,,NeoTech Laptop Air 47,has_color,green,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:NeoTech Laptop Air 47""]"
product_domain,slde_aft_prob_kb,NeoTech Laptop Air 47,,NeoTech Laptop Air 47,made_of_material,carbon fiber,correct_extraction,False,False,0.9733,0,"[""structured_row:NeoTech Laptop Air 47"", ""NeoTech Laptop Air 47 is manufactured by NeoTech. It is a laptop device. Priced at 249 USD. Comes with 6GB of RAM. Weighs approximately 1.8kg. Built with carb"
product_domain,slde_aft_prob_kb,NeoTech Laptop Air 47,,NeoTech Laptop Air 47,target_market_region,US,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:NeoTech Laptop Air 47""]"
product_domain,slde_aft_prob_kb,NeoTech Laptop Air 47,,NeoTech Laptop Air 47,supports_fast_charging,yes,correct_extraction,False,False,0.9733,0,"[""structured_row:NeoTech Laptop Air 47"", ""NeoTech Laptop Air 47 is manufactured by NeoTech. It is a laptop device. Priced at 249 USD. Comes with 6GB of RAM. Weighs approximately 1.8kg. Built with carb"
product_domain,slde_aft_prob_kb,NeoTech Laptop Air 47,,NeoTech Laptop Air 47,has_noise_cancellation,no,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:NeoTech Laptop Air 47""]"
product_domain,slde_aft_prob_kb,TechNova Tablet Lite 48,,TechNova Tablet Lite 48,manufactured_by,TechNova,correct_extraction,False,False,0.9975,0,"[""structured_row:TechNova Tablet Lite 48"", ""TechNova Tablet Lite 48 is manufactured by TechNova. Comes with 12GB of RAM. Offers 512GB of internal storage. Battery lasts up to 8 hours. Weighs approxima"
product_domain,slde_aft_prob_kb,TechNova Tablet Lite 48,,TechNova Tablet Lite 48,belongs_to_category,tablet,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Tablet Lite 48""]"
product_domain,slde_aft_prob_kb,TechNova Tablet Lite 48,,TechNova Tablet Lite 48,has_price_usd,1299,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Tablet Lite 48""]"
product_domain,slde_aft_prob_kb,TechNova Tablet Lite 48,,TechNova Tablet Lite 48,has_screen_size_inch,13.3,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Tablet Lite 48""]"
product_domain,slde_aft_prob_kb,TechNova Tablet Lite 48,,TechNova Tablet Lite 48,has_ram_gb,12,correct_extraction,False,False,0.9973,0,"[""structured_row:TechNova Tablet Lite 48"", ""TechNova Tablet Lite 48 is manufactured by TechNova. Comes with 12GB of RAM. Offers 512GB of internal storage. Battery lasts up to 8 hours. Weighs approxima"
product_domain,slde_aft_prob_kb,TechNova Tablet Lite 48,,TechNova Tablet Lite 48,has_storage_gb,512,correct_extraction,False,False,0.9974,0,"[""structured_row:TechNova Tablet Lite 48"", ""TechNova Tablet Lite 48 is manufactured by TechNova. Comes with 12GB of RAM. Offers 512GB of internal storage. Battery lasts up to 8 hours. Weighs approxima"
product_domain,slde_aft_prob_kb,TechNova Tablet Lite 48,,TechNova Tablet Lite 48,has_battery_life_hours,8,correct_extraction,False,False,0.9974,0,"[""structured_row:TechNova Tablet Lite 48"", ""TechNova Tablet Lite 48 is manufactured by TechNova. Comes with 12GB of RAM. Offers 512GB of internal storage. Battery lasts up to 8 hours. Weighs approxima"
product_domain,slde_aft_prob_kb,TechNova Tablet Lite 48,,TechNova Tablet Lite 48,has_weight_kg,1.2,correct_extraction,False,False,0.9972,0,"[""structured_row:TechNova Tablet Lite 48"", ""TechNova Tablet Lite 48 is manufactured by TechNova. Comes with 12GB of RAM. Offers 512GB of internal storage. Battery lasts up to 8 hours. Weighs approxima"
product_domain,slde_aft_prob_kb,TechNova Tablet Lite 48,,TechNova Tablet Lite 48,has_color,blue,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Tablet Lite 48""]"
product_domain,slde_aft_prob_kb,TechNova Tablet Lite 48,,TechNova Tablet Lite 48,made_of_material,carbon fiber,correct_extraction,False,False,0.9976,0,"[""structured_row:TechNova Tablet Lite 48"", ""TechNova Tablet Lite 48 is manufactured by TechNova. Comes with 12GB of RAM. Offers 512GB of internal storage. Battery lasts up to 8 hours. Weighs approxima"
product_domain,slde_aft_prob_kb,TechNova Tablet Lite 48,,TechNova Tablet Lite 48,target_market_region,Global,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Tablet Lite 48""]"
product_domain,slde_aft_prob_kb,TechNova Tablet Lite 48,,TechNova Tablet Lite 48,supports_fast_charging,yes,correct_extraction,False,False,0.9969,0,"[""structured_row:TechNova Tablet Lite 48"", ""TechNova Tablet Lite 48 is manufactured by TechNova. Comes with 12GB of RAM. Offers 512GB of internal storage. Battery lasts up to 8 hours. Weighs approxima"
product_domain,slde_aft_prob_kb,TechNova Tablet Lite 48,,TechNova Tablet Lite 48,has_noise_cancellation,no,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Tablet Lite 48""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Lite 49,,TechNova Laptop Lite 49,manufactured_by,TechNova,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Laptop Lite 49""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Lite 49,,TechNova Laptop Lite 49,belongs_to_category,laptop,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:TechNova Laptop Lite 49""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Lite 49,,TechNova Laptop Lite 49,has_price_usd,199,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:TechNova Laptop Lite 49""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Lite 49,,TechNova Laptop Lite 49,has_screen_size_inch,15.6,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:TechNova Laptop Lite 49""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Lite 49,,TechNova Laptop Lite 49,has_ram_gb,6,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:TechNova Laptop Lite 49""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Lite 49,,TechNova Laptop Lite 49,has_storage_gb,512,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Laptop Lite 49""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Lite 49,,TechNova Laptop Lite 49,has_battery_life_hours,18,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:TechNova Laptop Lite 49""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Lite 49,,TechNova Laptop Lite 49,has_weight_kg,1.45,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:TechNova Laptop Lite 49""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Lite 49,,TechNova Laptop Lite 49,has_color,green,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Laptop Lite 49""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Lite 49,,TechNova Laptop Lite 49,made_of_material,carbon fiber,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:TechNova Laptop Lite 49""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Lite 49,,TechNova Laptop Lite 49,target_market_region,EU,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Laptop Lite 49""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Lite 49,,TechNova Laptop Lite 49,supports_fast_charging,no,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Laptop Lite 49""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Lite 49,,TechNova Laptop Lite 49,has_noise_cancellation,no,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Laptop Lite 49""]"
product_domain,slde_aft_prob_kb,VoltEdge Headphones Max 50,,VoltEdge Headphones Max 50,manufactured_by,VoltEdge,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:VoltEdge Headphones Max 50""]"
product_domain,slde_aft_prob_kb,VoltEdge Headphones Max 50,,VoltEdge Headphones Max 50,belongs_to_category,headphones,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Headphones Max 50""]"
product_domain,slde_aft_prob_kb,VoltEdge Headphones Max 50,,VoltEdge Headphones Max 50,has_price_usd,699,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:VoltEdge Headphones Max 50""]"
product_domain,slde_aft_prob_kb,VoltEdge Headphones Max 50,,VoltEdge Headphones Max 50,has_screen_size_inch,11.0,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:VoltEdge Headphones Max 50""]"
product_domain,slde_aft_prob_kb,VoltEdge Headphones Max 50,,VoltEdge Headphones Max 50,has_ram_gb,32,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Headphones Max 50""]"
product_domain,slde_aft_prob_kb,VoltEdge Headphones Max 50,,VoltEdge Headphones Max 50,has_storage_gb,512,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Headphones Max 50""]"
product_domain,slde_aft_prob_kb,VoltEdge Headphones Max 50,,VoltEdge Headphones Max 50,has_battery_life_hours,12,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Headphones Max 50""]"
product_domain,slde_aft_prob_kb,VoltEdge Headphones Max 50,,VoltEdge Headphones Max 50,has_weight_kg,1.45,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Headphones Max 50""]"
product_domain,slde_aft_prob_kb,VoltEdge Headphones Max 50,,VoltEdge Headphones Max 50,has_color,blue,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:VoltEdge Headphones Max 50""]"
product_domain,slde_aft_prob_kb,VoltEdge Headphones Max 50,,VoltEdge Headphones Max 50,made_of_material,plastic,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:VoltEdge Headphones Max 50""]"
product_domain,slde_aft_prob_kb,VoltEdge Headphones Max 50,,VoltEdge Headphones Max 50,target_market_region,EU,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Headphones Max 50""]"
product_domain,slde_aft_prob_kb,VoltEdge Headphones Max 50,,VoltEdge Headphones Max 50,supports_fast_charging,no,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:VoltEdge Headphones Max 50""]"
product_domain,slde_aft_prob_kb,VoltEdge Headphones Max 50,,VoltEdge Headphones Max 50,has_noise_cancellation,yes,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:VoltEdge Headphones Max 50""]"
product_domain,slde_aft_prob_kb,headphones device,,headphones device,has_ram_gb,32,hallucinated_but_filtered,True,False,0.3187,1,"[""It is a headphones device. Comes with 32GB of RAM. Offers 512GB of internal storage. Battery lasts up to 12 hours. Weighs approximately 1.45kg. Targeted at the EU market. Fast charging is no.""]"
product_domain,slde_aft_prob_kb,headphones device,,headphones device,has_storage_gb,512,hallucinated_but_filtered,True,False,0.1725,3,"[""It is a headphones device. Comes with 32GB of RAM. Offers 512GB of internal storage. Battery lasts up to 12 hours. Weighs approximately 1.45kg. Targeted at the EU market. Fast charging is no.""]"
product_domain,slde_aft_prob_kb,headphones device,,headphones device,has_battery_life_hours,12,hallucinated_but_filtered,True,False,0.22,2,"[""It is a headphones device. Comes with 32GB of RAM. Offers 512GB of internal storage. Battery lasts up to 12 hours. Weighs approximately 1.45kg. Targeted at the EU market. Fast charging is no.""]"
product_domain,slde_aft_prob_kb,laptop device,,laptop device,has_price_usd,499,hallucinated_but_filtered,True,False,0.2125,2,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market.""]"
product_domain,slde_aft_prob_kb,laptop device,,laptop device,has_screen_size_inch,15.6,hallucinated_but_filtered,True,False,0.4438,1,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market."", ""It is a laptop "
product_domain,slde_aft_prob_kb,laptop device,,laptop device,has_ram_gb,4,hallucinated_but_filtered,True,False,0.2125,2,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market.""]"
product_domain,slde_aft_prob_kb,laptop device,,laptop device,has_storage_gb,128,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market.""]"
product_domain,slde_aft_prob_kb,laptop device,,laptop device,target_market_region,US,hallucinated_but_filtered,True,False,0.3187,1,"[""It is a laptop device. Priced at 499 USD. The display measures 15.6 inches. Comes with 4GB of RAM. Offers 128GB of internal storage. Available in green. Targeted at the US market.""]"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_color,green,hallucinated_but_filtered,True,False,0.6825,3,"[""It is a laptop device. Priced at 199 USD. Weighs approximately 0.18kg. Available in green. Built with aluminum construction. Targeted at the APAC market. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,made_of_material,aluminum,hallucinated_but_filtered,True,False,0.2997,2,"[""It is a laptop device. Priced at 199 USD. Weighs approximately 0.18kg. Available in green. Built with aluminum construction. Targeted at the APAC market. Fast charging is yes."", ""The display measure"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,target_market_region,APAC,hallucinated_but_filtered,True,False,0.2275,2,"[""It is a laptop device. Priced at 199 USD. Weighs approximately 0.18kg. Available in green. Built with aluminum construction. Targeted at the APAC market. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,Priced at 299 USD,,Priced at 299 USD,has_price_usd,299,hallucinated_triple,False,True,0.8992,0,"[""Priced at 299 USD. The display measures 10.9 inches. Comes with 8GB of RAM. Weighs approximately 1.45kg. Available in blue. Targeted at the EU market. Fast charging is no."", ""Priced at 299 USD. The "
product_domain,slde_aft_prob_kb,The display measures 10.9 inches,,The display measures 10.9 inches,has_screen_size_inch,10.9,hallucinated_triple,False,True,0.8992,0,"[""Priced at 299 USD. The display measures 10.9 inches. Comes with 8GB of RAM. Weighs approximately 1.45kg. Available in blue. Targeted at the EU market. Fast charging is no."", ""Priced at 299 USD. The "
product_domain,slde_aft_prob_kb,Comes with 8GB of RAM,,Comes with 8GB of RAM,has_ram_gb,8,hallucinated_triple,False,True,0.8992,0,"[""Priced at 299 USD. The display measures 10.9 inches. Comes with 8GB of RAM. Weighs approximately 1.45kg. Available in blue. Targeted at the EU market. Fast charging is no."", ""Priced at 299 USD. The "
product_domain,slde_aft_prob_kb,Weighs approximately 1.45kg,,Weighs approximately 1.45kg,has_weight_kg,1.45,hallucinated_triple,False,False,0.9881,0,"[""Priced at 299 USD. The display measures 10.9 inches. Comes with 8GB of RAM. Weighs approximately 1.45kg. Available in blue. Targeted at the EU market. Fast charging is no."", ""It is a laptop device. "
product_domain,slde_aft_prob_kb,Available in blue,,Available in blue,has_color,blue,hallucinated_triple,False,True,0.8992,0,"[""Priced at 299 USD. The display measures 10.9 inches. Comes with 8GB of RAM. Weighs approximately 1.45kg. Available in blue. Targeted at the EU market. Fast charging is no."", ""Priced at 299 USD. The "
product_domain,slde_aft_prob_kb,Targeted at the EU market,,Targeted at the EU market,target_market_region,EU,hallucinated_triple,False,True,0.8992,0,"[""Priced at 299 USD. The display measures 10.9 inches. Comes with 8GB of RAM. Weighs approximately 1.45kg. Available in blue. Targeted at the EU market. Fast charging is no."", ""Priced at 299 USD. The "
product_domain,slde_aft_prob_kb,Fast charging is no,,Fast charging is no,supports_fast_charging,no,hallucinated_triple,False,False,0.9627,0,"[""Priced at 299 USD. The display measures 10.9 inches. Comes with 8GB of RAM. Weighs approximately 1.45kg. Available in blue. Targeted at the EU market. Fast charging is no."", ""Priced at 299 USD. The "
product_domain,slde_aft_prob_kb,It is a smartwatch device,,It is a smartwatch device,has_battery_life_hours,20,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a smartwatch device. Offers 128GB of internal storage. Battery lasts up to 20 hours. Available in blue. Built with plastic construction. Targeted at the Global market. Fast charging is no.""]"
product_domain,slde_aft_prob_kb,It is a smartwatch device,,It is a smartwatch device,has_color,blue,hallucinated_but_filtered,False,False,0.6375,0,"[""It is a smartwatch device. Offers 128GB of internal storage. Battery lasts up to 20 hours. Available in blue. Built with plastic construction. Targeted at the Global market. Fast charging is no.""]"
product_domain,slde_aft_prob_kb,It is a smartwatch device,,It is a smartwatch device,made_of_material,plastic,hallucinated_but_filtered,True,False,0.3187,1,"[""It is a smartwatch device. Offers 128GB of internal storage. Battery lasts up to 20 hours. Available in blue. Built with plastic construction. Targeted at the Global market. Fast charging is no.""]"
product_domain,slde_aft_prob_kb,It is a smartwatch device,,It is a smartwatch device,supports_fast_charging,no,hallucinated_but_filtered,True,False,0.3187,1,"[""It is a smartwatch device. Offers 128GB of internal storage. Battery lasts up to 20 hours. Available in blue. Built with plastic construction. Targeted at the Global market. Fast charging is no.""]"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_battery_life_hours,18,hallucinated_but_filtered,True,False,0.1365,4,"[""The display measures 6.1 inches. Battery lasts up to 18 hours. Weighs approximately 1.8kg. Available in blue. Built with aluminum construction. Targeted at the US market. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_price_usd,899,hallucinated_but_filtered,True,False,0.2275,2,"[""It is a tablet device. Priced at 899 USD. Offers 1024GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 0.18kg. Available in silver. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_storage_gb,1024,hallucinated_but_filtered,True,False,0.1706,3,"[""It is a tablet device. Priced at 899 USD. Offers 1024GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 0.18kg. Available in silver. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_battery_life_hours,14,hallucinated_but_filtered,True,False,0.1365,4,"[""It is a tablet device. Priced at 899 USD. Offers 1024GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 0.18kg. Available in silver. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_color,silver,hallucinated_but_filtered,True,False,0.6825,3,"[""It is a tablet device. Priced at 899 USD. Offers 1024GB of internal storage. Battery lasts up to 14 hours. Weighs approximately 0.18kg. Available in silver. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_screen_size_inch,6.1,hallucinated_but_filtered,True,False,0.1365,4,"[""It is a headphones device. The display measures 6.1 inches. Offers 64GB of internal storage. Built with carbon fiber construction. Targeted at the EU market. Fast charging is no. Noise cancellation:"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_storage_gb,64,hallucinated_but_filtered,True,False,0.1706,3,"[""It is a headphones device. The display measures 6.1 inches. Offers 64GB of internal storage. Built with carbon fiber construction. Targeted at the EU market. Fast charging is no. Noise cancellation:"
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,made_of_material,carbon fiber,hallucinated_but_filtered,True,False,0.2275,2,"[""It is a headphones device. The display measures 6.1 inches. Offers 64GB of internal storage. Built with carbon fiber construction. Targeted at the EU market. Fast charging is no. Noise cancellation:"
product_domain,slde_aft_prob_kb,voltedge Smartphone Max 22,,voltedge Smartphone Max 22,has_price_usd,249,hallucinated_but_filtered,False,False,0.6825,0,"[""It is a headphones device. Priced at 249 USD. The display measures 11.0 inches. Comes with 12GB of RAM. Built with plastic construction. Targeted at the Global market. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,voltedge Smartphone Max 22,,voltedge Smartphone Max 22,has_screen_size_inch,11.0,hallucinated_but_filtered,False,False,0.6825,0,"[""It is a headphones device. Priced at 249 USD. The display measures 11.0 inches. Comes with 12GB of RAM. Built with plastic construction. Targeted at the Global market. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,voltedge Smartphone Max 22,,voltedge Smartphone Max 22,has_ram_gb,12,hallucinated_but_filtered,False,False,0.6825,0,"[""It is a headphones device. Priced at 249 USD. The display measures 11.0 inches. Comes with 12GB of RAM. Built with plastic construction. Targeted at the Global market. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,voltedge Smartphone Max 22,,voltedge Smartphone Max 22,made_of_material,plastic,hallucinated_but_filtered,False,False,0.6825,0,"[""It is a headphones device. Priced at 249 USD. The display measures 11.0 inches. Comes with 12GB of RAM. Built with plastic construction. Targeted at the Global market. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,voltedge Smartphone Max 22,,voltedge Smartphone Max 22,target_market_region,Global,hallucinated_but_filtered,False,False,0.6825,0,"[""It is a headphones device. Priced at 249 USD. The display measures 11.0 inches. Comes with 12GB of RAM. Built with plastic construction. Targeted at the Global market. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,voltedge Smartphone Max 22,,voltedge Smartphone Max 22,supports_fast_charging,yes,hallucinated_but_filtered,False,False,0.6825,0,"[""It is a headphones device. Priced at 249 USD. The display measures 11.0 inches. Comes with 12GB of RAM. Built with plastic construction. Targeted at the Global market. Fast charging is yes.""]"
product_domain,slde_aft_prob_kb,Zenbyte Tablet Plus 45,,Zenbyte Tablet Plus 45,belongs_to_category,tablet device,hallucinated_but_filtered,True,False,0.4813,1,"[""Zenbyte Tablet Plus 45 is manufactured by Zenbyte. It is a tablet device. The display measures 11.0 inches. Comes with 12GB of RAM. Offers 256GB of internal storage. Built with carbon fiber construc"
product_domain,slde_aft_prob_kb,It is a laptop device,,It is a laptop device,belongs_to_category,laptop,hallucinated_triple,False,False,0.9827,0,"[""It is a laptop device. Priced at 199 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 18 hours. Weighs approximately 1.45kg. Built with carbon fiber construction."", "
product_domain,slde_aft_prob_kb,It is a laptop device,,It is a laptop device,manufactured_by,laptop,hallucinated_but_filtered,True,False,0.2125,2,"[""It is a laptop device. Priced at 199 USD. The display measures 15.6 inches. Comes with 6GB of RAM. Battery lasts up to 18 hours. Weighs approximately 1.45kg. Built with carbon fiber construction.""]"
