Only his factories in Japan and Korea , employing his followers at subsistence wages and producing everything from rifles to ginseng to expensive marble vases , kept the money flowing westward .	1.0	employ	his factories	his followers
Only his factories in Japan and Korea , employing his followers at subsistence wages and producing everything from rifles to ginseng to expensive marble vases , kept the money flowing westward .	1.0	pay	his factories	subsistence wages
Only his factories in Japan and Korea , employing his followers at subsistence wages and producing everything from rifles to ginseng to expensive marble vases , kept the money flowing westward .	1.0	produce	his factories	everything from rifles to ginseng to expensive marble vases
Only his factories in Japan and Korea , employing his followers at subsistence wages and producing everything from rifles to ginseng to expensive marble vases , kept the money flowing westward .	1.0	keep	his factories	the money flowing westward
Only when one is ascending -- or in our case descending a tad trop rapidement -- does one feel , well , airborne in a picnic basket .	1.0	feel	one	airborne
Only when one is ascending -- or in our case descending a tad trop rapidement -- does one feel , well , airborne in a picnic basket .	1.0	feel	one	well
Only when one is ascending -- or in our case descending a tad trop rapidement -- does one feel , well , airborne in a picnic basket .	1.0	feel	one	in a picnic basket
Only when one is ascending -- or in our case descending a tad trop rapidement -- does one feel , well , airborne in a picnic basket .	1.0	is ascending	one	
Only when one is ascending -- or in our case descending a tad trop rapidement -- does one feel , well , airborne in a picnic basket .	1.0	is descending	one	a tad
Only when one is ascending -- or in our case descending a tad trop rapidement -- does one feel , well , airborne in a picnic basket .	1.0	is descending	one	trop rapidement
Only when one is ascending -- or in our case descending a tad trop rapidement -- does one feel , well , airborne in a picnic basket .	1.0	feel	one	airborne
Osamu Nagayama , deputy president of Chugai , which spends about 15 % of its sales on research and development , was unable to pinpoint how much money Chugai would pump into Gen - Probe .	1.0	deputy president of	Osamu Nagayama	Chugai
Osamu Nagayama , deputy president of Chugai , which spends about 15 % of its sales on research and development , was unable to pinpoint how much money Chugai would pump into Gen - Probe .	1.0	spends	Chugai	about 15 % of its sales on research and development
Osamu Nagayama , deputy president of Chugai , which spends about 15 % of its sales on research and development , was unable to pinpoint how much money Chugai would pump into Gen - Probe .	1.0	unable to pinpoint	Osamu Nagayama	how much money Chugai would pump into Gen-Probe
Overall , net sales of all mutual funds , excluding money market funds , fell to $ 1.9 billion in September from $ 4.2 billion in August , the trade group said .	1.0	fell to	net sales of all mutual funds	$ 1.9 billion
Overall , net sales of all mutual funds , excluding money market funds , fell to $ 1.9 billion in September from $ 4.2 billion in August , the trade group said .	1.0	were in	net sales of all mutual funds	$ 4.2 billion
Overall , net sales of all mutual funds , excluding money market funds , fell to $ 1.9 billion in September from $ 4.2 billion in August , the trade group said .	1.0	said	the trade group	that net sales of all mutual funds fell to $ 1.9 billion in September from $ 4.2 billion in August
Panhandle Eastern Corp. said it applied , on behalf of two of its subsidiaries , to the Federal Energy Regulatory Commission for permission to build a 352 - mile , $ 273 million pipeline system from Pittsburg County , Okla. , to Independence , Miss .	1.0	said it applied	Panhandle Eastern Corp.	to the Federal Energy Regulatory Commission
Panhandle Eastern Corp. said it applied , on behalf of two of its subsidiaries , to the Federal Energy Regulatory Commission for permission to build a 352 - mile , $ 273 million pipeline system from Pittsburg County , Okla. , to Independence , Miss .	1.0	applied on behalf of	Panhandle Eastern Corp.	two of its subsidiaries
Panhandle Eastern Corp. said it applied , on behalf of two of its subsidiaries , to the Federal Energy Regulatory Commission for permission to build a 352 - mile , $ 273 million pipeline system from Pittsburg County , Okla. , to Independence , Miss .	1.0	applied for permission to build	Panhandle Eastern Corp.	a 352-mile pipeline system
Panhandle Eastern Corp. said it applied , on behalf of two of its subsidiaries , to the Federal Energy Regulatory Commission for permission to build a 352 - mile , $ 273 million pipeline system from Pittsburg County , Okla. , to Independence , Miss .	1.0	applied for permission to build	Panhandle Eastern Corp.	from Pittsburg County, Okla., to Independence, Miss.
Panhandle Eastern Corp. said it applied , on behalf of two of its subsidiaries , to the Federal Energy Regulatory Commission for permission to build a 352 - mile , $ 273 million pipeline system from Pittsburg County , Okla. , to Independence , Miss .	1.0	applied for permission to build a pipeline system	Panhandle Eastern Corp.	worth $273 million
Pennzoil 's poison pill covers five years in order to give current management enough time to put these proceeds to work in a prudent manner .	1.0	covers	Pennzoil's poison pill	five years
Pennzoil 's poison pill covers five years in order to give current management enough time to put these proceeds to work in a prudent manner .	1.0	give	Pennzoil's poison pill	current management
Pennzoil 's poison pill covers five years in order to give current management enough time to put these proceeds to work in a prudent manner .	1.0	enough time	current management	to put these proceeds to work in a prudent manner
Prime Minister Lee Kuan Yew , Singapore 's leader and one of Asia 's leading statesmen for 30 years , recently announced his intention to retire next year -- though not necessarily to end his influence .	1.0	leader of	Prime Minister Lee Kuan Yew	Singapore
Prime Minister Lee Kuan Yew , Singapore 's leader and one of Asia 's leading statesmen for 30 years , recently announced his intention to retire next year -- though not necessarily to end his influence .	1.0	one of Asia's leading statesmen for	Prime Minister Lee Kuan Yew	30 years
Prime Minister Lee Kuan Yew , Singapore 's leader and one of Asia 's leading statesmen for 30 years , recently announced his intention to retire next year -- though not necessarily to end his influence .	1.0	announced his intention to retire	Prime Minister Lee Kuan Yew	next year
Prime Minister Lee Kuan Yew , Singapore 's leader and one of Asia 's leading statesmen for 30 years , recently announced his intention to retire next year -- though not necessarily to end his influence .	1.0	not necessarily to end his influence	Prime Minister Lee Kuan Yew	
Procter & Gamble Co. recently introduced refillable versions of four products , including Tide and Mr. Clean , in Canada , but does n't plan to bring them to the U.S. .	1.0	introduced	Procter & Gamble Co.	refillable versions of four products
Procter & Gamble Co. recently introduced refillable versions of four products , including Tide and Mr. Clean , in Canada , but does n't plan to bring them to the U.S. .	1.0	plan	Procter & Gamble Co.	not to bring them to the U.S.
Procter & Gamble Co. recently introduced refillable versions of four products , including Tide and Mr. Clean , in Canada , but does n't plan to bring them to the U.S. .	1.0	include	Procter & Gamble Co.	Tide
Procter & Gamble Co. recently introduced refillable versions of four products , including Tide and Mr. Clean , in Canada , but does n't plan to bring them to the U.S. .	1.0	include	Procter & Gamble Co.	Mr. Clean
RISC technology speeds up a computer by simplifying the internal software .	1.0	speeds up	RISC technology	a computer
RISC technology speeds up a computer by simplifying the internal software .	1.0	simplifies	RISC technology	the internal software
Rather ominously , rabbit studies reveal that RU-486 can cause birth defects , Lancet , the British medical journal , reported in 1987 .	1.0	reveal	rabbit studies	that RU-486 can cause birth defects
Rather ominously , rabbit studies reveal that RU-486 can cause birth defects , Lancet , the British medical journal , reported in 1987 .	1.0	reported	Lancet	in 1987
Repeat customers also can purchase luxury items at reduced prices .	1.0	can purchase	customers	luxury items
Repeat customers also can purchase luxury items at reduced prices .	1.0	can purchase at	customers	reduced prices
Richard Newsom , a California state official who last year examined Lincoln 's parent , American Continental Corp. , said he also saw evidence that crimes had been committed .	1.0	examined	Richard Newsom	Lincoln's parent, American Continental Corp.
Richard Newsom , a California state official who last year examined Lincoln 's parent , American Continental Corp. , said he also saw evidence that crimes had been committed .	1.0	said	Richard Newsom	evidence that crimes had been committed
Roger M. Marino , president , was named to the new post of vice chairman .	1.0	was named	Roger M. Marino	vice chairman
Roger M. Marino , president , was named to the new post of vice chairman .	1.0	is the president	Roger M. Marino	new post
Rolls - Royce Motor Cars Inc. said it expects its U.S. sales to remain steady at about 1,200 cars in 1990 .	1.0	expects	Rolls - Royce Motor Cars Inc.	its U.S. sales to remain steady at about 1,200 cars in 1990
Ryukichi Imai , Japan 's ambassador to Mexico , agrees that Mexico may be too eager .	1.0	is	Ryukichi Imai	Japan's ambassador to Mexico
Ryukichi Imai , Japan 's ambassador to Mexico , agrees that Mexico may be too eager .	1.0	agrees	Ryukichi Imai	that Mexico may be too eager
Second , the dollar is showing persistent strength despite a slowdown in the U.S. economy shown by economic indicators .	1.0	showing persistent strength	the dollar	despite
Second , the dollar is showing persistent strength despite a slowdown in the U.S. economy shown by economic indicators .	1.0	showing persistent strength	the dollar	a slowdown in the U.S. economy
Second , the dollar is showing persistent strength despite a slowdown in the U.S. economy shown by economic indicators .	1.0	shown by	a slowdown in the U.S. economy	economic indicators
Sen. Mitchell is confident he has sufficient votes to block such a measure with procedural actions .	1.0	is confident	Sen. Mitchell	he has sufficient votes
Sen. Mitchell is confident he has sufficient votes to block such a measure with procedural actions .	1.0	has	Sen. Mitchell	sufficient votes
Sen. Mitchell is confident he has sufficient votes to block such a measure with procedural actions .	1.0	can block	Sen. Mitchell	such a measure
Sen. Mitchell is confident he has sufficient votes to block such a measure with procedural actions .	1.0	is blocked by	such a measure	procedural actions
Senate Appropriations Committee Chairman Robert Byrd ( D. , W.Va . ) strongly resisted deeper cuts sought by the House .	1.0	strongly resisted	Senate Appropriations Committee Chairman Robert Byrd	deeper cuts
Senate Appropriations Committee Chairman Robert Byrd ( D. , W.Va . ) strongly resisted deeper cuts sought by the House .	1.0	sought	the House	deeper cuts
Separately , Ford and Mazda Motor Corp. 's U.S. sales arm said they are recalling about 88,500 1988 - model Mercury Tracers and 220,000 1986 , 1987 and 1988 model Mazda 323s equipped with 1.6 - liter fuel - injected engines to replace the oil filler cap .	1.0	said	Ford and Mazda Motor Corp.'s U.S. sales arm	they are recalling
Separately , Ford and Mazda Motor Corp. 's U.S. sales arm said they are recalling about 88,500 1988 - model Mercury Tracers and 220,000 1986 , 1987 and 1988 model Mazda 323s equipped with 1.6 - liter fuel - injected engines to replace the oil filler cap .	1.0	are recalling	Ford and Mazda Motor Corp.'s U.S. sales arm	about 88,500 1988-model Mercury Tracers
Separately , Ford and Mazda Motor Corp. 's U.S. sales arm said they are recalling about 88,500 1988 - model Mercury Tracers and 220,000 1986 , 1987 and 1988 model Mazda 323s equipped with 1.6 - liter fuel - injected engines to replace the oil filler cap .	1.0	are recalling	Ford and Mazda Motor Corp.'s U.S. sales arm	about 220,000 1986, 1987 and 1988 model Mazda 323s
Separately , Ford and Mazda Motor Corp. 's U.S. sales arm said they are recalling about 88,500 1988 - model Mercury Tracers and 220,000 1986 , 1987 and 1988 model Mazda 323s equipped with 1.6 - liter fuel - injected engines to replace the oil filler cap .	1.0	are recalling	Ford and Mazda Motor Corp.'s U.S. sales arm	to replace the oil filler cap
Shaw Industries , which agreed to acquire Armstrong World Industries ' carpet operations for an undisclosed price , rose 2 1\/4 to 26 1\/8 .	1.0	agreed to acquire	Shaw Industries	Armstrong World Industries' carpet operations
Shaw Industries , which agreed to acquire Armstrong World Industries ' carpet operations for an undisclosed price , rose 2 1\/4 to 26 1\/8 .	1.0	rose	Shaw Industries	2 1/4 to 26 1/8
Sidley will maintain its association with the Hashidate Law Office in Tokyo .	1.0	maintain association with	Sidley	the Hashidate Law Office
Sidley will maintain its association with the Hashidate Law Office in Tokyo .	1.0	be located in	Sidley	Tokyo
Similar studies are expected to reveal how stroke patients ' brains regroup -- a first step toward finding ways to bolster that process and speed rehabilitation .	1.0	are expected to reveal	stroke patients	how stroke patients' brains regroup
Similar studies are expected to reveal how stroke patients ' brains regroup -- a first step toward finding ways to bolster that process and speed rehabilitation .	1.0	regroup	stroke patients' brains	a first step toward finding ways
Similar studies are expected to reveal how stroke patients ' brains regroup -- a first step toward finding ways to bolster that process and speed rehabilitation .	1.0	speed	stroke patients' brains	rehabilitation
Similar studies are expected to reveal how stroke patients ' brains regroup -- a first step toward finding ways to bolster that process and speed rehabilitation .	1.0	bolster	that process	that process
Similar studies are expected to reveal how stroke patients ' brains regroup -- a first step toward finding ways to bolster that process and speed rehabilitation .	1.0	speed	that process	rehabilitation
Similar studies are expected to reveal how stroke patients ' brains regroup -- a first step toward finding ways to bolster that process and speed rehabilitation .	1.0	finding	ways	ways
Since the real estate unit also includes debt , the imputed value of the real estate itself is close to $ 3 billion .	1.0	includes	the real estate unit	debt
Since the real estate unit also includes debt , the imputed value of the real estate itself is close to $ 3 billion .	1.0	is close to	the real estate itself	$3 billion
Six years ago , Judge O'Kicki was voted president of the Pennsylvania Conference of State Trial Judges by the state 's 400 judges .	1.0	was voted	Judge O'Kicki	president of the Pennsylvania Conference of State Trial Judges
Six years ago , Judge O'Kicki was voted president of the Pennsylvania Conference of State Trial Judges by the state 's 400 judges .	1.0	was voted by	Judge O'Kicki	the state's 400 judges
Soviets remain in charge of education programs , a former head of an African military tribunal for executions is in charge of culture , and a hard - line Polish communist in exile directs the human - rights and peace division .	1.0	remain in charge of	Soviets	education programs
Soviets remain in charge of education programs , a former head of an African military tribunal for executions is in charge of culture , and a hard - line Polish communist in exile directs the human - rights and peace division .	1.0	is in charge of	a former head of an African military tribunal for executions	culture
Soviets remain in charge of education programs , a former head of an African military tribunal for executions is in charge of culture , and a hard - line Polish communist in exile directs the human - rights and peace division .	1.0	directs	a hard-line Polish communist in exile	the human-rights and peace division
Standard & Poor 's 500 - Stock Index climbed 5.29 to 340.36 , the Dow Jones Equity Market Index added 4.70 to 318.79 and the New York Stock Exchange Composite Index climbed 2.65 to	1.0	climbed	Standard & Poor 's 500 - Stock Index	5.29 to 340.36
Standard & Poor 's 500 - Stock Index climbed 5.29 to 340.36 , the Dow Jones Equity Market Index added 4.70 to 318.79 and the New York Stock Exchange Composite Index climbed 2.65 to	1.0	added	the Dow Jones Equity Market Index	4.70 to 318.79
Standard & Poor 's 500 - Stock Index climbed 5.29 to 340.36 , the Dow Jones Equity Market Index added 4.70 to 318.79 and the New York Stock Exchange Composite Index climbed 2.65 to	1.0	climbed	the New York Stock Exchange Composite Index	2.65
Strong sales so far this year are certain to turn the tide , but even the 25 % market share that Nissan expects in 1989 will leave it far below its position at the beginning of the decade .	1.0	are certain to turn the tide	Strong sales	this year
Strong sales so far this year are certain to turn the tide , but even the 25 % market share that Nissan expects in 1989 will leave it far below its position at the beginning of the decade .	1.0	expects	Nissan	25 % market share
Strong sales so far this year are certain to turn the tide , but even the 25 % market share that Nissan expects in 1989 will leave it far below its position at the beginning of the decade .	1.0	will leave it	Nissan	far below its position
Strong sales so far this year are certain to turn the tide , but even the 25 % market share that Nissan expects in 1989 will leave it far below its position at the beginning of the decade .	1.0	will leave it	Nissan	its position at the beginning of the decade
THE CHIEF NURSING officer can be responsible for more than 1,000 employees and at least one - third of a hospital 's budget ; a head nurse typically oversees up to 80 employees and $ 8 million .	1.0	can be responsible for	THE CHIEF NURSING officer	more than 1,000 employees
THE CHIEF NURSING officer can be responsible for more than 1,000 employees and at least one - third of a hospital 's budget ; a head nurse typically oversees up to 80 employees and $ 8 million .	1.0	can be responsible for	THE CHIEF NURSING officer	at least one-third of a hospital's budget
THE CHIEF NURSING officer can be responsible for more than 1,000 employees and at least one - third of a hospital 's budget ; a head nurse typically oversees up to 80 employees and $ 8 million .	1.0	typically oversees	a head nurse	up to 80 employees
THE CHIEF NURSING officer can be responsible for more than 1,000 employees and at least one - third of a hospital 's budget ; a head nurse typically oversees up to 80 employees and $ 8 million .	1.0	typically oversees	a head nurse	$8 million
Takeover stock traders noted that with the junk - bond market in disarray , Georgia - Pacific 's bid is an indication of where the takeover game is headed : namely , industrial companies can continue bidding for one another , but financial buyers such as leveraged buy - out firms will be at a disadvantage in obtaining financing .	1.0	noted	stock traders	the junk-bond market in disarray
Takeover stock traders noted that with the junk - bond market in disarray , Georgia - Pacific 's bid is an indication of where the takeover game is headed : namely , industrial companies can continue bidding for one another , but financial buyers such as leveraged buy - out firms will be at a disadvantage in obtaining financing .	1.0	is an indication of	Georgia-Pacific's bid	where the takeover game is headed
Takeover stock traders noted that with the junk - bond market in disarray , Georgia - Pacific 's bid is an indication of where the takeover game is headed : namely , industrial companies can continue bidding for one another , but financial buyers such as leveraged buy - out firms will be at a disadvantage in obtaining financing .	1.0	can continue bidding for	industrial companies	one another
Takeover stock traders noted that with the junk - bond market in disarray , Georgia - Pacific 's bid is an indication of where the takeover game is headed : namely , industrial companies can continue bidding for one another , but financial buyers such as leveraged buy - out firms will be at a disadvantage in obtaining financing .	1.0	will be at a disadvantage in	financial buyers	obtaining financing
Technology stocks bore the brunt of the OTC market 's recent sell - off , and traders say it 's natural that they rebound sharply now that the market has turned around .	1.0	bore the brunt of	Technology stocks	the OTC market's recent sell-off
Technology stocks bore the brunt of the OTC market 's recent sell - off , and traders say it 's natural that they rebound sharply now that the market has turned around .	1.0	say it's natural that	traders	they rebound sharply now
Technology stocks bore the brunt of the OTC market 's recent sell - off , and traders say it 's natural that they rebound sharply now that the market has turned around .	1.0	has turned around	the market	
That compares with 3.5 % butterfat for whole milk .	1.0	compares with	That	3.5 % butterfat for whole milk
The $ 150 million in senior subordinated floating - rate notes were targeted to be offered at a price to float four percentage points above the three - month LIBOR .	1.0	were targeted to be offered at a price	$ 150 million in senior subordinated floating-rate notes	four percentage points above the three-month LIBOR
The 41 - year - old Mr. Azoff , a former rock 'n' roll manager , is credited with turning around MCA 's once - moribund music division in his six years at the company .	1.0	is credited with	Mr. Azoff	turning around MCA's music division
The 41 - year - old Mr. Azoff , a former rock 'n' roll manager , is credited with turning around MCA 's once - moribund music division in his six years at the company .	1.0	was at	Mr. Azoff	the company
The 41 - year - old Mr. Azoff , a former rock 'n' roll manager , is credited with turning around MCA 's once - moribund music division in his six years at the company .	1.0	was for	Mr. Azoff	six years
The Chemical spokeswoman said the bank has examined its methodologies and internal controls .	1.0	said	The Chemical spokeswoman	the bank has examined its methodologies and internal controls
The Chemical spokeswoman said the bank has examined its methodologies and internal controls .	1.0	has examined	the bank	its methodologies and internal controls
The Lone Star Steel lawsuit also asks the court to rule that Lone Star Technologies is jointly responsible for a $ 4.5 million Lone Star Steel pension payment that was due , but was n't paid , in September and that the parent company ca n't recover the amount from its subsidiary if the parent company makes the payment .	1.0	asks the court to rule	Lone Star Steel lawsuit	that Lone Star Technologies is jointly responsible
The Lone Star Steel lawsuit also asks the court to rule that Lone Star Technologies is jointly responsible for a $ 4.5 million Lone Star Steel pension payment that was due , but was n't paid , in September and that the parent company ca n't recover the amount from its subsidiary if the parent company makes the payment .	1.0	asks the court to rule	Lone Star Steel lawsuit	that the parent company can't recover the amount from its subsidiary
The Lone Star Steel lawsuit also asks the court to rule that Lone Star Technologies is jointly responsible for a $ 4.5 million Lone Star Steel pension payment that was due , but was n't paid , in September and that the parent company ca n't recover the amount from its subsidiary if the parent company makes the payment .	1.0	was due	Lone Star Steel pension payment	in September
The Lone Star Steel lawsuit also asks the court to rule that Lone Star Technologies is jointly responsible for a $ 4.5 million Lone Star Steel pension payment that was due , but was n't paid , in September and that the parent company ca n't recover the amount from its subsidiary if the parent company makes the payment .	1.0	wasn't paid	Lone Star Steel pension payment	in September
The Lone Star Steel lawsuit also asks the court to rule that Lone Star Technologies is jointly responsible for a $ 4.5 million Lone Star Steel pension payment that was due , but was n't paid , in September and that the parent company ca n't recover the amount from its subsidiary if the parent company makes the payment .	1.0	is $4.5 million	Lone Star Steel pension payment	Lone Star Steel
The Lone Star Steel lawsuit also asks the court to rule that Lone Star Technologies is jointly responsible for a $ 4.5 million Lone Star Steel pension payment that was due , but was n't paid , in September and that the parent company ca n't recover the amount from its subsidiary if the parent company makes the payment .	1.0	can't recover the amount from its subsidiary	parent company	if the parent company makes the payment
The National Transportation Safety Board ruled that pilots failed to set the plane 's wing flaps and slats properly for takeoff and failed to make mandatory preflight checks that would have detected the error .	1.0	ruled	The National Transportation Safety Board	that pilots failed to set the plane's wing flaps and slats properly for takeoff and failed to make mandatory preflight checks that would have detected the error
The National Transportation Safety Board ruled that pilots failed to set the plane 's wing flaps and slats properly for takeoff and failed to make mandatory preflight checks that would have detected the error .	1.0	failed to set the plane's wing flaps and slats properly for takeoff	pilots	the plane's wing flaps and slats
The National Transportation Safety Board ruled that pilots failed to set the plane 's wing flaps and slats properly for takeoff and failed to make mandatory preflight checks that would have detected the error .	1.0	failed to make mandatory preflight checks	pilots	that would have detected the error
The New Orleans oil and gas exploration and diving operations company added that it does n't expect any further adverse financial impact from the restructuring .	1.0	added	The New Orleans oil and gas exploration and diving operations company	that it does n't expect any further adverse financial impact from the restructuring
The Second Section index , which fell 36.87 points Friday , was down 21.44 points , or 0.59 % , to close at 3636.06 .	1.0	fell	The Second Section index	36.87 points
The Second Section index , which fell 36.87 points Friday , was down 21.44 points , or 0.59 % , to close at 3636.06 .	1.0	was down	The Second Section index	21.44 points
The Second Section index , which fell 36.87 points Friday , was down 21.44 points , or 0.59 % , to close at 3636.06 .	1.0	was down	The Second Section index	0.59 %
The Second Section index , which fell 36.87 points Friday , was down 21.44 points , or 0.59 % , to close at 3636.06 .	1.0	close at	The Second Section index	3636.06
The Soviets complicated the issue by offering to include light tanks , which are as light as 10 tons .	1.0	complicated	The Soviets	the issue
The Soviets complicated the issue by offering to include light tanks , which are as light as 10 tons .	1.0	are as light as	light tanks	10 tons
The U.S. market , too , is dominated by a giant , International Business Machines Corp .	1.0	is dominated by	The U.S. market	a giant, International Business Machines Corp.
The basket product , while it has got off to a slow start , is being supported by some big brokerage firms -- another member of Mr. Phelan 's splintered constituency .	1.0	is being supported	The basket product	by some big brokerage firms
The basket product , while it has got off to a slow start , is being supported by some big brokerage firms -- another member of Mr. Phelan 's splintered constituency .	1.0	has got off to a slow start	The basket product	None
The basket product , while it has got off to a slow start , is being supported by some big brokerage firms -- another member of Mr. Phelan 's splintered constituency .	1.0	has another member	Mr. Phelan's splintered constituency	another member of Mr. Phelan's splintered constituency
The campaign , a patriotic celebration of the 200th anniversary of the Bill of Rights , does n't mention cigarettes or smoking ; cigarette ads have been prohibited on television since 1971 .	1.0	have been prohibited	cigarette ads	television
The campaign , a patriotic celebration of the 200th anniversary of the Bill of Rights , does n't mention cigarettes or smoking ; cigarette ads have been prohibited on television since 1971 .	1.0	have been prohibited on	cigarette ads	television since 1971
The campaign , a patriotic celebration of the 200th anniversary of the Bill of Rights , does n't mention cigarettes or smoking ; cigarette ads have been prohibited on television since 1971 .	1.0	does not mention	the campaign	cigarettes or smoking
The centerpiece of that complex , the Landmark Tower , will be Japan 's tallest building when it is completed in 1993 .	1.0	will be	Landmark Tower	Japan's tallest building
The centerpiece of that complex , the Landmark Tower , will be Japan 's tallest building when it is completed in 1993 .	1.0	will be completed	Landmark Tower	in 1993
The company said the fastener business `` has been under severe cost pressures for some time . ''	1.0	said	The company	the fastener business has been under severe cost pressures for some time
The conviction stemmed from federal charges of consumer fraud for sale of phony infant apple juice between 1978 and 1983 .	1.0	stemmed from	conviction	federal charges
The conviction stemmed from federal charges of consumer fraud for sale of phony infant apple juice between 1978 and 1983 .	1.0	were of	federal charges	consumer fraud
The conviction stemmed from federal charges of consumer fraud for sale of phony infant apple juice between 1978 and 1983 .	1.0	were for	federal charges	sale of phony infant apple juice
The conviction stemmed from federal charges of consumer fraud for sale of phony infant apple juice between 1978 and 1983 .	1.0	occurred between	sale of phony infant apple juice	1978 and 1983
The discount rate on three - month Treasury bills rose slightly from the average rate at Monday 's auction to 7.79 % for a bond - equivalent yield of 8.04 % .	1.0	rose slightly from	discount rate on three-month Treasury bills	the average rate at Monday's auction
The discount rate on three - month Treasury bills rose slightly from the average rate at Monday 's auction to 7.79 % for a bond - equivalent yield of 8.04 % .	1.0	rose slightly from	discount rate on three-month Treasury bills	7.79%
The discount rate on three - month Treasury bills rose slightly from the average rate at Monday 's auction to 7.79 % for a bond - equivalent yield of 8.04 % .	1.0	had a bond-equivalent yield of	discount rate on three-month Treasury bills	8.04%
The dollar drew strength from the stock market 's climb .	1.0	drew strength from	The dollar	the stock market's climb
The effect is that lawsuits that might have been barred because they were filed too late could proceed because of the one - year extension .	1.0	could proceed	lawsuits	because of the one-year extension
The effect is that lawsuits that might have been barred because they were filed too late could proceed because of the one - year extension .	1.0	might have been barred	lawsuits	because they were filed too late
The executives had profited handsomely by building American National Can Co. , Triangle 's chief asset .	1.0	had profited	executives	handsomely
The executives had profited handsomely by building American National Can Co. , Triangle 's chief asset .	1.0	by building	executives	American National Can Co.
The executives had profited handsomely by building American National Can Co. , Triangle 's chief asset .	1.0	was	executives	Triangle's chief asset
The field took off in 1985 after scientists at Britain 's Sheffield University developed a handy , compact magnet for brain stimulation .	1.0	took off	The field	in 1985
The field took off in 1985 after scientists at Britain 's Sheffield University developed a handy , compact magnet for brain stimulation .	1.0	developed	scientists at Britain's Sheffield University	a handy, compact magnet for brain stimulation
The fitness craze itself has gone soft , the survey found .	1.0	has gone	the fitness craze	soft
The fitness craze itself has gone soft , the survey found .	1.0	found	the survey	it
The government , already buffeted by high interest rates and a slowing economy , has been badly hurt by last week 's shake - up in Mrs. Thatcher 's cabinet .	1.0	has been badly hurt	The government	by last week's shake-up in Mrs. Thatcher's cabinet
The issue is backed by a 12 % letter of credit from Credit Suisse .	1.0	is backed by	The issue	a 12 % letter of credit from Credit Suisse
The last time IBM tapped the corporate debt market was in April 1988 , when it offered $ 500 million of debt securities .	1.0	tapped	IBM	the corporate debt market
The last time IBM tapped the corporate debt market was in April 1988 , when it offered $ 500 million of debt securities .	1.0	offered	IBM	$500 million of debt securities
The last time IBM tapped the corporate debt market was in April 1988 , when it offered $ 500 million of debt securities .	1.0	was in	IBM	April 1988
The market 's tempo was helped by the dollar 's resiliency , he said .	1.0	was helped by	The market	the dollar's resiliency
The market 's tempo was helped by the dollar 's resiliency , he said .	1.0	said	he	
The offering was priced with an 8.95 % coupon rate at 99.1875 % to yield 9.19 % .	1.0	was priced with	the offering	an 8.95 % coupon rate
The offering was priced with an 8.95 % coupon rate at 99.1875 % to yield 9.19 % .	1.0	was priced at	the offering	99.1875 %
The offering was priced with an 8.95 % coupon rate at 99.1875 % to yield 9.19 % .	1.0	was priced to yield	the offering	9.19 %
The office may also be able to advise foreign and multinational clients on international law and general matters .	1.0	may also be able to advise	the office	foreign and multinational clients
The office may also be able to advise foreign and multinational clients on international law and general matters .	1.0	be able to advise	the office	international law
The office may also be able to advise foreign and multinational clients on international law and general matters .	1.0	be able to advise	the office	general matters
The operative definition of newsworthiness will favor virtually unrestrained use of personal , sensitive and intimate facts .	1.0	will favor	operative definition of newsworthiness	virtually unrestrained use of personal, sensitive and intimate facts
The price was n't disclosed but one analyst estimated that it was $ 150 million .	1.0	wasn't disclosed	the price	nothing
The price was n't disclosed but one analyst estimated that it was $ 150 million .	1.0	estimated	one analyst	$ 150 million
The prices of most corn , soybean and wheat futures contracts dropped slightly as farmers in the Midwest continued to rebuild stockpiles that were depleted by the 1988 drought .	1.0	dropped	prices	slightly
The prices of most corn , soybean and wheat futures contracts dropped slightly as farmers in the Midwest continued to rebuild stockpiles that were depleted by the 1988 drought .	1.0	continued	farmers	to rebuild
The prices of most corn , soybean and wheat futures contracts dropped slightly as farmers in the Midwest continued to rebuild stockpiles that were depleted by the 1988 drought .	1.0	were depleted	stockpiles	by the 1988 drought
The senior subordinated debentures maturing in 2004 are targeted to be offered at a yield of between 12 5\/8 % to 12 3\/4 % .	1.0	maturing	senior subordinated debentures	2004
The senior subordinated debentures maturing in 2004 are targeted to be offered at a yield of between 12 5\/8 % to 12 3\/4 % .	1.0	targeted to be offered	senior subordinated debentures	at a yield
The senior subordinated debentures maturing in 2004 are targeted to be offered at a yield of between 12 5\/8 % to 12 3\/4 % .	1.0	offered	senior subordinated debentures	between 12 5/8 % to 12 3/4 %
The surprise announcement came after the IRS broke off negotiations with Mr. Hunt on a settlement of the one - time tycoon 's personal bankruptcy case .	1.0	came after	The surprise announcement	the IRS broke off negotiations
The surprise announcement came after the IRS broke off negotiations with Mr. Hunt on a settlement of the one - time tycoon 's personal bankruptcy case .	1.0	broke off negotiations with	the IRS	Mr. Hunt
The surprise announcement came after the IRS broke off negotiations with Mr. Hunt on a settlement of the one - time tycoon 's personal bankruptcy case .	1.0	broke off negotiations with	the IRS	Mr. Hunt on a settlement
The surprise announcement came after the IRS broke off negotiations with Mr. Hunt on a settlement of the one - time tycoon 's personal bankruptcy case .	1.0	broke off negotiations with	the IRS	Mr. Hunt on a settlement of the one-time tycoon's personal bankruptcy case
